Season,Set,CardNumber,PlayerName,Team,Position,Rookie,CardName,FairValue,NumSales,Min,Max,Trend,Top3Prices,LastScraped
2005-06,2005-06 Upper Deck Young Guns,211,Petteri Nokelainen,Florida Panthers,,Y,2005-06 Upper Deck - Young Guns #211 - Petteri Nokelainen,15.48,5.0,5.1,15.48,up,$5.58 | $15.48 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,212,Andrew Wozniewski,Toronto Maple Leafs,,Y,2005-06 Upper Deck - Young Guns #212 - Andrew Wozniewski,2.84,5.0,2.2,5.1,stable,$3.3 | $2.84 | $2.75,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,213,Peter Budaj,Colorado Avalanche,,Y,2005-06 Upper Deck - Young Guns #213 - Peter Budaj,2.75,9.0,1.83,7.99,down,$3.3 | $2.75 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,214,Chris Campoli,New York Islanders,,Y,2005-06 Upper Deck - Young Guns #214 - Chris Campoli,3.3,2.0,3.24,3.3,stable,$3.3 | $3.24,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,215,Jim Howard,Detroit Red Wings,,Y,2005-06 Upper Deck - Young Guns #215 - Jim Howard,3.3,10.0,3.3,15.66,down,$3.3 | $14.74 | $6.59,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,216,Henrik Lundqvist,New York Rangers,,Y,2005-06 Upper Deck - Young Guns #216 - Henrik Lundqvist,62.39,16.0,25.5,78.56,up,$35.25 | $62.39 | $55.92,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,217,David Leneveu,Phoenix Coyotes,,Y,2005-06 Upper Deck - Young Guns #217 - David Leneveu,2.75,5.0,1.85,10.62,down,$3.3 | $2.75 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,218,George Parros,Anaheim Ducks,,Y,2005-06 Upper Deck - Young Guns #218 - George Parros,3.3,8.0,2.75,10.62,down,$4.99 | $5.58 | $3.3,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,219,Kevin Dallman,Boston Bruins,,Y,2005-06 Upper Deck - Young Guns #219 - Kevin Dallman,3.3,5.0,0.99,5.1,stable,$3.3 | $2.2 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,220,Jeff Woywitka,Edmonton Oilers,,Y,2005-06 Upper Deck - Young Guns #220 - Jeff Woywitka,3.3,3.0,2.27,3.3,up,$3.3 | $2.99 | $2.27,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,221,Rene Bourque,Calgary Flames,,Y,2005-06 Upper Deck - Young Guns #221 - Rene Bourque,2.93,10.0,1.99,5.1,stable,$2.93 | $3.3 | $1.99,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,222,Jim Slater,Atlanta Thrashers,,Y,2005-06 Upper Deck - Young Guns #222 - Jim Slater,3.12,4.0,3.12,10.62,down,$3.3 | $3.12 | $3.63,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,223,Niklas Nordgren,Anaheim Ducks,,Y,2005-06 Upper Deck - Young Guns #223 - Niklas Nordgren,16.98,3.0,10.62,16.98,up,$16.98 | $10.62 | $13.5,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,224,Jay McClement,St. Louis Blues,,Y,2005-06 Upper Deck - Young Guns #224 - Jay McClement,2.2,4.0,1.8,5.1,down,$3.3 | $2.2 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,225,Andrew Alberts,Boston Bruins,,Y,2005-06 Upper Deck - Young Guns #225 - Andrew Alberts,2.75,6.0,2.2,10.62,down,$5.58 | $3.3 | $2.75,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,226,Alexander Perezhogin,Montreal Canadiens,,Y,2005-06 Upper Deck - Young Guns #226 - Alexander Perezhogin,2.2,4.0,2.2,5.1,down,$3.3 | $2.2 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,227,Yann Danis,Montreal Canadiens,,Y,2005-06 Upper Deck - Young Guns #227 - Yann Danis,5.18,8.0,2.13,14.74,up,$3.3 | $5.18 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,228,Andrej Meszaros,Ottawa Senators,,Y,2005-06 Upper Deck - Young Guns #228 - Andrej Meszaros,5.1,7.0,0.92,5.1,up,$3.3 | $5.1 | $0.99,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,229,Cam Ward,Carolina Hurricanes,,Y,2005-06 Upper Deck - Young Guns #229 - Cam Ward,5.5,13.0,3.3,17.91,stable,$14.24 | $3.3 | $5.5,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,230,Duncan Keith,Chicago Blackhawks,,Y,2005-06 Upper Deck - Young Guns #230 - Duncan Keith,68.29,16.0,26.19,87.76,up,$68.29 | $57.28 | $51.4,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,231,Timo Helbling,Washington Capitals,,Y,2005-06 Upper Deck - Young Guns #231 - Timo Helbling,3.3,2.0,2.27,3.3,up,$3.3 | $2.27,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,232,Keith Ballard,Phoenix Coyotes,,Y,2005-06 Upper Deck - Young Guns #232 - Keith Ballard,3.3,4.0,1.8,5.1,stable,$3.3 | $2.93 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,233,Braydon Coburn,Philadelphia Flyers,,Y,2005-06 Upper Deck - Young Guns #233 - Braydon Coburn,5.58,9.0,2.06,5.58,up,$5.58 | $3.3 | $2.2,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,234,Ryane Clowe,San Jose Sharks,,Y,2005-06 Upper Deck - Young Guns #234 - Ryane Clowe,3.3,7.0,3.3,15.66,down,$3.74 | $3.3 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,235,Ryan Hollweg,New York Rangers,,Y,2005-06 Upper Deck - Young Guns #235 - Ryan Hollweg,10.62,4.0,3.3,10.62,up,$3.3 | $10.62 | $3.98,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,236,Maxime Talbot,Pittsburgh Penguins,,Y,2005-06 Upper Deck - Young Guns #236 - Maxime Talbot,4.39,16.0,2.2,12.69,down,$4.39 | $4.4 | $5.14,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,237,Brett Lebda,Detroit Red Wings,,Y,2005-06 Upper Deck - Young Guns #237 - Brett Lebda,2.93,6.0,2.8,10.62,down,$3.3 | $2.93 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,238,Brandon Bochenski,Minnesota Wild,,Y,2005-06 Upper Deck - Young Guns #238 - Brandon Bochenski,3.3,9.0,1.75,5.1,up,$3.3 | $2.75 | $2.93,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,239,Jaroslav Balastik,Nashville Predators,,Y,2005-06 Upper Deck - Young Guns #239 - Jaroslav Balastik,2.2,4.0,2.2,10.62,down,$5.58 | $2.2 | $2.2,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,240,Wojtek Wolski,Colorado Avalanche,,Y,2005-06 Upper Deck - Young Guns #240 - Wojtek Wolski,3.12,6.0,2.57,10.62,down,$5.58 | $3.3 | $3.12,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,241,Hannu Toivonen,St. Louis Blues,,Y,2005-06 Upper Deck - Young Guns #241 - Hannu Toivonen,5.58,7.0,2.2,5.58,up,$5.58 | $3.3 | $2.75,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,242,Corey Perry,Checklist,,Y,2005-06 Upper Deck - Young Guns #242 - Corey Perry,9.95,7.0,9.95,37.13,down,$31.58 | $25.7 | $9.95,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,242,Sidney Crosby,Checklist,,Y,2005-06 Upper Deck - Young Guns #242 - Sidney Crosby,25.7,9.0,9.95,37.13,stable,$31.58 | $25.7 | $9.95,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,443,Alexander Ovechkin,Washington Capitals,,Y,2005-06 Upper Deck - Young Guns #443 - Alexander Ovechkin,900.0,17.0,387.21,1345.0,up,$566.94 | $900.0 | $477.33,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,444,Jeff Carter,Philadelphia Flyers,,Y,2005-06 Upper Deck - Young Guns #444 - Jeff Carter,3.3,17.0,2.39,15.49,stable,$3.12 | $3.3 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,445,Cam Barker,Chicago Blackhawks,,Y,2005-06 Upper Deck - Young Guns #445 - Cam Barker,4.41,6.0,2.02,4.41,up,$3.3 | $4.41 | $2.28,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,446,Gilbert Brule,Columbus Blue Jackets,,Y,2005-06 Upper Deck - Young Guns #446 - Gilbert Brule,5.14,5.0,2.28,5.14,up,$5.14 | $2.28 | $2.87,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,447,Brad Winchester,St. Louis Blues,,Y,2005-06 Upper Deck - Young Guns #447 - Brad Winchester,2.75,5.0,2.28,5.1,down,$3.3 | $2.75 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,448,Eric Nystrom,Calgary Flames,,Y,2005-06 Upper Deck - Young Guns #448 - Eric Nystrom,2.69,5.0,0.99,2.99,up,$2.5 | $2.69 | $0.99,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,449,R.J. Umberger,Columbus Blue Jackets,,Y,2005-06 Upper Deck - Young Guns #449 - R.J. Umberger,2.75,7.0,2.61,11.64,down,$3.3 | $2.75 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,450,Mikko Koivu,Minnesota Wild,,Y,2005-06 Upper Deck - Young Guns #450 - Mikko Koivu,3.3,16.0,2.75,17.67,down,$9.54 | $3.3 | $7.53,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,451,Robert Nilsson,Edmonton Oilers,,Y,2005-06 Upper Deck - Young Guns #451 - Robert Nilsson,3.03,6.0,0.99,4.41,stable,$3.3 | $0.99 | $3.03,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,452,Ryan Getzlaf,Anaheim Ducks,,Y,2005-06 Upper Deck - Young Guns #452 - Ryan Getzlaf,16.52,15.0,5.1,36.0,stable,$25.91 | $12.07 | $16.52,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,453,Anthony Stewart,Florida Panthers,,Y,2005-06 Upper Deck - Young Guns #453 - Anthony Stewart,2.57,6.0,2.57,5.36,down,$3.3 | $2.75 | $2.57,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,454,Ryan Suter,Nashville Predators,,Y,2005-06 Upper Deck - Young Guns #454 - Ryan Suter,5.1,9.0,3.3,10.28,stable,$3.3 | $9.47 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,455,Alvaro Montoya,Phoenix Coyotes,,Y,2005-06 Upper Deck - Young Guns #455 - Alvaro Montoya,,,,,,,
2005-06,2005-06 Upper Deck Young Guns,456,Johan Franzen,Detroit Red Wings,,Y,2005-06 Upper Deck - Young Guns #456 - Johan Franzen,13.7,13.0,2.0,13.99,up,$3.3 | $13.7 | $2.75,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,457,Thomas Vanek,Buffalo Sabres,,Y,2005-06 Upper Deck - Young Guns #457 - Thomas Vanek,3.3,16.0,1.99,14.21,up,$1.99 | $3.3 | $2.75,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,458,Patrick Eaves,Ottawa Senators,,Y,2005-06 Upper Deck - Young Guns #458 - Patrick Eaves,0.99,9.0,0.99,4.98,down,$3.3 | $0.99 | $2.75,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,459,Jussi Jokinen,Dallas Stars,,Y,2005-06 Upper Deck - Young Guns #459 - Jussi Jokinen,0.99,4.0,0.99,2.93,down,$0.99 | $2.75 | $2.93,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,460,Christoph Schubert,Minnesota Wild,,Y,2005-06 Upper Deck - Young Guns #460 - Christoph Schubert,3.97,4.0,0.99,3.97,up,$2.75 | $3.97 | $0.99,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,461,Ryan Whitney,Pittsburgh Penguins,,Y,2005-06 Upper Deck - Young Guns #461 - Ryan Whitney,5.58,18.0,2.45,15.79,stable,$7.34 | $5.58 | $3.3,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,462,Evgeny Artyukhin,Tampa Bay Lightning,,Y,2005-06 Upper Deck - Young Guns #462 - Evgeny Artyukhin,2.75,5.0,1.76,10.14,down,$3.3 | $2.75 | $10.14,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,463,Jordan Sigalet,Calgary Flames,,Y,2005-06 Upper Deck - Young Guns #463 - Jordan Sigalet,2.28,7.0,2.28,6.49,down,$3.3 | $2.28 | $2.93,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,464,Milan Jurcina,Washington Capitals,,Y,2005-06 Upper Deck - Young Guns #464 - Milan Jurcina,2.75,5.0,2.75,5.1,down,$3.3 | $2.75 | $4.41,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,465,Dimitri Patzold,San Jose Sharks,,Y,2005-06 Upper Deck - Young Guns #465 - Dimitri Patzold,3.3,6.0,3.27,11.67,down,$3.3 | $4.41 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,466,Staffan Kronwall,Detroit Red Wings,,Y,2005-06 Upper Deck - Young Guns #466 - Staffan Kronwall,2.75,4.0,1.76,5.1,down,$3.3 | $2.75 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,467,Erik Christensen,Pittsburgh Penguins,,Y,2005-06 Upper Deck - Young Guns #467 - Erik Christensen,2.75,4.0,2.75,5.1,down,$3.3 | $2.75 | $4.41,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,468,Kyle Brodziak,Edmonton Oilers,,Y,2005-06 Upper Deck - Young Guns #468 - Kyle Brodziak,2.2,4.0,2.2,4.41,down,$3.3 | $2.2 | $4.41,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,469,Ryan Craig,Pittsburgh Penguins,,Y,2005-06 Upper Deck - Young Guns #469 - Ryan Craig,3.3,3.0,2.28,3.3,up,$3.3 | $2.75 | $2.28,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,470,Steve Bernier,Vancouver Canucks,,Y,2005-06 Upper Deck - Young Guns #470 - Steve Bernier,5.5,6.0,2.19,5.5,up,$3.3 | $5.1 | $5.5,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,471,Matt Greene,Los Angeles Kings,,Y,2005-06 Upper Deck - Young Guns #471 - Matt Greene,5.1,2.0,3.12,5.1,up,$5.1 | $3.12,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,472,Barry Tallackson,New Jersey Devils,,Y,2005-06 Upper Deck - Young Guns #472 - Barry Tallackson,4.48,1.0,4.48,4.48,insufficient data,$4.48,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,473,Jakub Klepis,Washington Capitals,,Y,2005-06 Upper Deck - Young Guns #473 - Jakub Klepis,2.94,4.0,2.61,3.3,stable,$3.3 | $2.75 | $2.94,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,474,Maxim Lapierre,Montreal Canadiens,,Y,2005-06 Upper Deck - Young Guns #474 - Maxim Lapierre,5.14,13.0,2.2,6.96,stable,$5.14 | $3.3 | $5.38,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,475,Danny Richmond,Carolina Hurricanes,,Y,2005-06 Upper Deck - Young Guns #475 - Danny Richmond,2.75,3.0,0.99,2.75,up,$2.75 | $0.99 | $2.32,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,476,Tomas Fleischmann,Washington Capitals,,Y,2005-06 Upper Deck - Young Guns #476 - Tomas Fleischmann,3.12,5.0,2.06,3.98,stable,$3.3 | $3.12 | $2.75,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,477,Adam Berkhoel,Colorado Avalanche,,Y,2005-06 Upper Deck - Young Guns #477 - Adam Berkhoel,2.2,6.0,1.76,5.1,down,$2.2 | $3.3 | $2.2,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,478,Kevin Bieksa,Vancouver Canucks,,Y,2005-06 Upper Deck - Young Guns #478 - Kevin Bieksa,3.3,15.0,3.3,20.19,down,$16.3 | $4.4 | $3.3,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,479,Greg Jacina,Toronto Maple Leafs,,Y,2005-06 Upper Deck - Young Guns #479 - Greg Jacina,3.3,3.0,2.28,3.3,up,$3.3 | $2.75 | $2.28,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,480,Gerald Coleman,Tampa Bay Lightning,,Y,2005-06 Upper Deck - Young Guns #480 - Gerald Coleman,3.3,2.0,3.3,5.1,down,$3.3 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,481,Jeremy Colliton,New York Islanders,,Y,2005-06 Upper Deck - Young Guns #481 - Jeremy Colliton,2.75,5.0,2.56,5.1,down,$3.3 | $2.75 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,482,Andrei Kostitsyn,Montreal Canadiens,,Y,2005-06 Upper Deck - Young Guns #482 - Andrei Kostitsyn,5.1,8.0,3.3,5.86,up,$3.3 | $4.41 | $5.1,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,483,Valtteri Filppula,Detroit Red Wings,,Y,2005-06 Upper Deck - Young Guns #483 - Valtteri Filppula,3.3,11.0,1.46,9.54,up,$3.3 | $2.49 | $2.2,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,484,Dennis Wideman,Boston Bruins,,Y,2005-06 Upper Deck - Young Guns #484 - Dennis Wideman,3.3,6.0,2.25,5.1,stable,$3.3 | $2.75 | $4.41,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,485,Brad Richardson,Minnesota Wild,,Y,2005-06 Upper Deck - Young Guns #485 - Brad Richardson,2.75,2.0,0.7,2.75,up,$2.75 | $0.7,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,486,Jeff Tambellini,Los Angeles Kings,,Y,2005-06 Upper Deck - Young Guns #486 - Jeff Tambellini,3.3,7.0,2.28,5.1,stable,$3.3 | $2.75 | $4.41,2026-02-15 02:17
2005-06,2005-06 Upper Deck Young Guns,487,Alexander Ovechkin/Jeff Carter CL,Checklist,,Y,2005-06 Upper Deck - Young Guns #487 - Alexander Ovechkin/Jeff Carter CL,5.1,1.0,5.1,5.1,insufficient data,$5.1,2026-02-15 02:17
2004-05,2004-05 Upper Deck Young Guns,181,Brad Fast,Carolina Hurricanes,,Y,2004-05 Upper Deck - Young Guns #181 - Brad Fast,5.18,5.0,3.27,5.18,up,$5.18 | $5.14 | $3.27,2026-02-15 02:17
2004-05,2004-05 Upper Deck Young Guns,182,Brennan Evans,Calgary Flames,,Y,2004-05 Upper Deck - Young Guns #182 - Brennan Evans,5.86,6.0,2.79,5.86,up,$5.14 | $5.86 | $5.1,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,201,Garrett Burnett,Philadelphia Flyers,,Y,2003-04 Upper Deck - Young Guns #201 - Garrett Burnett,4.74,9.0,3.5,5.86,stable,$4.74 | $4.74 | $4.4,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,202,Joffrey Lupul,Anaheim Ducks,,Y,2003-04 Upper Deck - Young Guns #202 - Joffrey Lupul,14.66,10.0,4.04,15.75,up,$14.66 | $4.74 | $13.24,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,203,Jiri Hudler,Detroit Red Wings,,Y,2003-04 Upper Deck - Young Guns #203 - Jiri Hudler,15.4,12.0,3.99,15.81,up,$15.05 | $15.4 | $4.74,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,204,Patrice Bergeron,Boston Bruins,,Y,2003-04 Upper Deck - Young Guns #204 - Patrice Bergeron,253.36,10.0,179.55,363.99,stable,$253.36 | $363.99 | $210.76,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,205,Mathew Lombardi,Calgary Flames,,Y,2003-04 Upper Deck - Young Guns #205 - Mathew Lombardi,6.22,1.0,6.22,6.22,insufficient data,$6.22,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,206,Eric Staal,Carolina Hurricanes,,Y,2003-04 Upper Deck - Young Guns #206 - Eric Staal,33.0,5.0,17.62,33.0,up,$33.0 | $24.99 | $28.64,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,207,Lasse Kukkonen,Chicago Blackhawks,,Y,2003-04 Upper Deck - Young Guns #207 - Lasse Kukkonen,13.17,6.0,4.04,13.17,up,$4.74 | $4.74 | $13.17,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,208,Pavel Vorobiev,Chicago Blackhawks,,Y,2003-04 Upper Deck - Young Guns #208 - Pavel Vorobiev,13.15,9.0,3.0,13.15,up,$4.74 | $4.74 | $13.15,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,209,Travis Moen,Anaheim Ducks,,Y,2003-04 Upper Deck - Young Guns #209 - Travis Moen,13.17,7.0,2.93,13.17,up,$4.74 | $4.74 | $13.17,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,210,Tuomo Ruutu,Chicago Blackhawks,,Y,2003-04 Upper Deck - Young Guns #210 - Tuomo Ruutu,4.74,9.0,2.2,13.21,stable,$4.74 | $13.21 | $2.2,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,211,Cody McCormick,Colorado Avalanche,,Y,2003-04 Upper Deck - Young Guns #211 - Cody McCormick,5.1,5.0,4.04,5.1,up,$4.74 | $5.1 | $4.04,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,212,John-Michael Liles,Colorado Avalanche,,Y,2003-04 Upper Deck - Young Guns #212 - John-Michael Liles,13.18,7.0,4.04,13.18,up,$4.74 | $4.74 | $13.18,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,213,Marek Svatos,Colorado Avalanche,,Y,2003-04 Upper Deck - Young Guns #213 - Marek Svatos,15.43,10.0,2.99,15.43,up,$15.43 | $4.74 | $14.52,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,214,Dan Fritsche,Columbus Blue Jackets,,Y,2003-04 Upper Deck - Young Guns #214 - Dan Fritsche,14.47,8.0,4.04,14.47,up,$4.08 | $14.47 | $4.74,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,215,Antti Miettinen,Minnesota Wild,,Y,2003-04 Upper Deck - Young Guns #215 - Antti Miettinen,13.18,9.0,3.33,13.18,up,$4.74 | $13.18 | $4.99,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,216,Nathan Horton,Florida Panthers,,Y,2003-04 Upper Deck - Young Guns #216 - Nathan Horton,2.25,8.0,1.99,8.29,down,$3.12 | $4.74 | $2.25,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,217,Dustin Brown,Los Angeles Kings,,Y,2003-04 Upper Deck - Young Guns #217 - Dustin Brown,15.11,8.0,12.96,33.21,stable,$12.96 | $16.31 | $15.11,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,218,Esa Pirnes,Minnesota Wild,,Y,2003-04 Upper Deck - Young Guns #218 - Esa Pirnes,13.15,6.0,3.33,13.15,up,$4.74 | $4.74 | $13.15,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,219,Alexander Semin,Washington Capitals,,Y,2003-04 Upper Deck - Young Guns #219 - Alexander Semin,15.5,7.0,4.04,15.87,up,$15.5 | $4.74 | $13.24,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,220,Tim Gleason,Carolina Hurricanes,,Y,2003-04 Upper Deck - Young Guns #220 - Tim Gleason,4.74,5.0,4.04,5.86,stable,$4.74 | $4.74 | $5.1,2026-02-15 02:17
2003-04,2003-04 Upper Deck Young Guns,221,Brent Burns,Minnesota Wild,,Y,2003-04 Upper Deck - Young Guns #221 - Brent Burns,74.45,10.0,26.5,74.45,up,$69.99 | $74.45 | $52.5,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,222,Cristoph Brandner,Nashville Predators,,Y,2003-04 Upper Deck - Young Guns #222 - Cristoph Brandner,,,,,,,
2003-04,2003-04 Upper Deck Young Guns,223,Chris Higgins,Montreal Canadiens,,Y,2003-04 Upper Deck - Young Guns #223 - Chris Higgins,4.74,6.0,4.04,9.17,down,$4.74 | $4.74 | $5.1,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,224,Dan Hamhuis,Nashville Predators,,Y,2003-04 Upper Deck - Young Guns #224 - Dan Hamhuis,4.74,4.0,4.04,5.86,stable,$4.74 | $5.1 | $4.04,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,225,Jordin Tootoo,Nashville Predators,,Y,2003-04 Upper Deck - Young Guns #225 - Jordin Tootoo,12.01,9.0,12.01,43.32,down,$12.01 | $41.12 | $16.13,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,226,Marek Zidlicky,Nashville Predators,,Y,2003-04 Upper Deck - Young Guns #226 - Marek Zidlicky,13.21,8.0,4.04,13.21,up,$4.74 | $13.21 | $5.1,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,227,Wade Brookbank,Nashville Predators,,Y,2003-04 Upper Deck - Young Guns #227 - Wade Brookbank,5.1,7.0,2.8,5.1,up,$4.74 | $2.8 | $5.1,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,228,David Hale,Carolina Hurricanes,,Y,2003-04 Upper Deck - Young Guns #228 - David Hale,5.1,6.0,2.93,5.1,up,$4.74 | $4.74 | $5.1,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,229,Paul Martin,New Jersey Devils,,Y,2003-04 Upper Deck - Young Guns #229 - Paul Martin,14.52,10.0,2.93,14.52,up,$2.93 | $14.52 | $4.74,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,230,Sean Bergenheim,New York Islanders,,Y,2003-04 Upper Deck - Young Guns #230 - Sean Bergenheim,14.48,6.0,2.93,14.48,up,$14.48 | $4.74 | $13.17,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,231,Antoine Vermette,Ottawa Senators,,Y,2003-04 Upper Deck - Young Guns #231 - Antoine Vermette,4.74,8.0,4.04,12.5,down,$4.74 | $6.61 | $6.23,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,232,Joni Pitkanen,Nashville Predators,,Y,2003-04 Upper Deck - Young Guns #232 - Joni Pitkanen,5.1,6.0,3.35,5.13,up,$4.74 | $5.1 | $4.04,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,233,Mathew Spiller,Anaheim Ducks,,Y,2003-04 Upper Deck - Young Guns #233 - Mathew Spiller,5.86,1.0,5.86,5.86,insufficient data,$5.86,2026-02-15 02:18
2003-04,2003-04 Upper Deck Young Guns,234,Marc-Andre Fleury,Pittsburgh Penguins,,Y,2003-04 Upper Deck - Young Guns #234 - Marc-Andre Fleury,685.0,6.0,435.97,685.0,up,$587.5 | $650.0 | $685.0,2026-02-15 02:18
